Search Type,Time,Start,End,Number of Nodes,Path,Distance,Total Nodes Visited,Cost
DFS Recursive List,8,15,8,14,15->14->13->9->5->1->2->6->10->11->7->3->4->8,13,45
DFS Recrusive Matrix,9,15,8,6,15->11->7->3->4->8,5,240
DFS Iterative List,8,3,2,2,3->2,1,46
DFS Iterative Matrix,6,3,2,2,3->2,1,241
DFS Recursive List,5,3,2,2,3->2,1,45
DFS Recrusive Matrix,11,3,2,2,3->2,1,240
DFS Iterative List,7,3,2,2,3->2,1,46
DFS Iterative Matrix,5,3,2,2,3->2,1,241
DFS Recursive List,4,3,2,2,3->2,1,45
DFS Recrusive Matrix,11,3,2,2,3->2,1,240
DFS Iterative List,1,12,12,1,12,0,1
DFS Iterative Matrix,0,12,12,1,12,0,1
DFS Recursive List,1,12,12,1,12,0,0
DFS Recrusive Matrix,0,12,12,1,12,0,0
DFS Iterative List,8,1,6,3,1->5->6,2,42
DFS Iterative Matrix,5,1,6,3,1->5->6,2,225
DFS Recursive List,7,1,6,3,1->2->6,2,44
DFS Recrusive Matrix,25,1,6,7,1->2->3->4->8->7->6,6,240
DFS Iterative List,7,9,2,10,9->13->14->15->16->12->8->7->6->2,9,28
DFS Iterative Matrix,5,9,2,10,9->13->14->15->16->12->8->7->6->2,9,145
DFS Recursive List,9,9,2,4,9->5->1->2,3,45
DFS Recrusive Matrix,17,9,2,4,9->5->1->2,3,240
DFS Iterative List,19,10,10,1,10,0,1
DFS Iterative Matrix,15,10,10,1,10,0,1
DFS Recursive List,13,10,10,1,10,0,0
DFS Recrusive Matrix,4,10,10,1,10,0,0
DFS Iterative List,20,5,7,9,5->9->13->14->15->16->12->8->7,8,23
DFS Iterative Matrix,13,5,7,9,5->9->13->14->15->16->12->8->7,8,129
DFS Recursive List,27,5,7,11,5->1->2->6->10->9->13->14->15->11->7,10,44
DFS Recrusive Matrix,207,5,7,7,5->1->2->3->4->8->7,6,240
DFS Iterative List,18,1,11,7,1->5->9->13->14->15->11,6,34
DFS Iterative Matrix,37,1,11,7,1->5->9->13->14->15->11,6,193
DFS Recursive List,15,1,11,9,1->2->6->5->9->10->14->15->11,8,44
DFS Recrusive Matrix,62,1,11,11,1->2->3->4->8->7->6->5->9->10->11,10,240
DFS Iterative List,18,2,3,2,2->3,1,4
DFS Iterative Matrix,12,2,3,2,2->3,1,225
DFS Recursive List,15,2,3,12,2->1->5->6->10->9->13->14->15->11->7->3,11,45
DFS Recrusive Matrix,16,2,3,6,2->1->5->6->7->3,5,240
DFS Iterative List,11,15,8,4,15->16->12->8,3,9
DFS Iterative Matrix,6,15,8,4,15->16->12->8,3,49
DFS Recursive List,18,15,8,14,15->14->13->9->5->1->2->6->10->11->7->3->4->8,13,45
DFS Recrusive Matrix,10,15,8,6,15->11->7->3->4->8,5,240
DFS Iterative List,6,14,12,4,14->15->16->12,3,9
DFS Iterative Matrix,3,14,12,4,14->15->16->12,3,49
DFS Recursive List,22,14,12,14,14->13->9->5->1->2->6->10->11->7->3->4->8->12,13,45
